user_id	item_id	time
2138	5551	2018-12-30 05:13:14.402
385	9111	2018-12-30 05:17:29.319
1628	14514	2018-12-30 06:00:35.225
3142	2931	2018-12-30 06:40:10.340
5225	863	2018-12-30 10:29:13.342
3787	1943	2018-12-30 14:53:35.562
3787	1369	2018-12-30 14:54:00.720
3787	1119	2018-12-30 14:56:21.903
3787	2306	2018-12-30 15:33:48.661
3787	1904	2018-12-30 15:34:15.267
4544	2810	2018-12-30 16:02:44.379
4196	14506	2018-12-30 16:26:27.870
4480	9161	2018-12-30 17:16:19.753
3780	6105	2018-12-30 17:21:12.697
1365	3618	2018-12-30 17:46:43.160
1211	5566	2018-12-30 17:52:27.026
4497	6452	2018-12-30 17:57:36.585
4497	6392	2018-12-30 18:04:51.808
4497	5320	2018-12-30 18:07:41.923
4497	2997	2018-12-30 18:08:35.984
4497	2985	2018-12-30 18:09:02.187
4497	5329	2018-12-30 18:09:12.036
4497	4538	2018-12-30 18:09:24.059
4497	3491	2018-12-30 18:09:57.160
3094	3916	2018-12-30 19:02:15.048
4885	5669	2018-12-30 19:44:36.055
4885	8015	2018-12-30 19:47:08.065
1669	5664	2018-12-30 20:53:06.958
5300	2003	2018-12-30 21:04:48.252
5300	2601	2018-12-30 21:07:26.849
5300	11054	2018-12-30 21:08:34.281
5300	4692	2018-12-30 21:08:54.959
2689	3729	2018-12-30 21:53:37.739
2689	2282	2018-12-30 22:00:01.506
904	11441	2018-12-30 23:51:40.632
3447	3040	2018-12-31 00:36:56.753
4590	5519	2018-12-31 00:53:08.693
5012	5150	2018-12-31 00:58:28.241
457	4218	2018-12-31 01:40:05.085
5114	4179	2018-12-31 01:41:55.294
981	1211	2018-12-31 01:50:00.111
1914	3837	2018-12-31 02:01:50.593
4644	4345	2018-12-31 02:19:54.176
2466	757	2018-12-31 03:48:01.260
2466	794	2018-12-31 03:48:31.925
2466	387	2018-12-31 03:48:55.918
2466	229	2018-12-31 03:50:14.905
2466	259	2018-12-31 03:50:37.516
2466	2478	2018-12-31 03:51:34.997
3157	4027	2018-12-31 03:55:45.216
3789	2571	2018-12-31 03:58:52.935
4590	454	2018-12-31 05:09:26.029
4590	1303	2018-12-31 05:09:53.054
4590	2669	2018-12-31 05:11:46.872
4590	3022	2018-12-31 05:31:39.051
4590	5878	2018-12-31 05:32:44.439
2532	4764	2018-12-31 05:32:58.088
2532	8438	2018-12-31 05:33:27.865
4590	1767	2018-12-31 05:35:55.908
2532	4553	2018-12-31 05:37:49.478
2532	4242	2018-12-31 05:39:51.352
2532	3873	2018-12-31 05:40:05.769
2532	2391	2018-12-31 05:40:39.586
2532	9832	2018-12-31 05:41:20.306
2532	3964	2018-12-31 05:41:46.999
2532	3999	2018-12-31 05:42:08.922
2532	9826	2018-12-31 05:42:24.444
2532	1473	2018-12-31 05:43:15.118
2532	4151	2018-12-31 05:44:02.195
2532	3422	2018-12-31 05:44:19.457
2532	3525	2018-12-31 05:44:33.291
2532	8718	2018-12-31 05:44:48.084
2532	3022	2018-12-31 05:45:18.282
2532	454	2018-12-31 05:46:17.063
2532	4549	2018-12-31 05:47:16.187
2495	6320	2018-12-31 06:15:07.319
4822	12300	2018-12-31 12:41:20.834
4591	4200	2018-12-31 13:17:01.440
4591	5651	2018-12-31 13:28:40.297
4591	5184	2018-12-31 13:33:11.601
4591	5730	2018-12-31 13:51:37.083
4591	8706	2018-12-31 13:55:48.919
4591	9127	2018-12-31 13:56:12.895
4591	6874	2018-12-31 14:35:54.306
2467	5471	2018-12-31 15:07:54.168
2467	6270	2018-12-31 15:09:01.845
2072	5157	2018-12-31 15:09:17.837
2467	3037	2018-12-31 15:10:35.630
2467	9127	2018-12-31 15:11:43.735
2467	7090	2018-12-31 15:12:18.839
2467	6456	2018-12-31 15:13:57.090
2467	454	2018-12-31 15:15:53.156
3694	6286	2018-12-31 15:54:06.695
2754	7312	2018-12-31 16:51:24.238
4108	1303	2018-12-31 18:55:30.273
5264	1505	2018-12-31 19:06:51.988
2430	13691	2018-12-31 20:14:00.395
2430	5506	2018-12-31 20:15:15.914
2430	3491	2018-12-31 20:16:15.465
1122	6031	2018-12-31 20:55:09.880
1122	13691	2018-12-31 20:56:17.822
1122	6231	2018-12-31 21:00:00.279
1122	3037	2018-12-31 21:17:14.247
1122	8015	2018-12-31 21:20:42.852
646	4014	2018-12-31 23:12:27.080
4384	3471	2018-12-31 23:37:41.532
250	306	2019-01-01 00:06:32.726
250	212	2019-01-01 00:08:47.763
4544	2243	2019-01-01 04:53:09.581
4636	1668	2019-01-01 05:43:31.764
4636	2867	2019-01-01 05:49:37.661
3540	5186	2019-01-01 05:56:26.994
2653	3752	2019-01-01 06:36:57.891
2653	2215	2019-01-01 06:43:58.997
270	6361	2019-01-01 07:11:45.343
566	5481	2019-01-01 07:29:47.678
855	5459	2019-01-01 14:58:54.438
3142	467	2019-01-01 15:24:40.737
3142	1029	2019-01-01 15:25:05.349
3443	6419	2019-01-01 15:37:24.794
3443	6128	2019-01-01 15:40:43.222
1956	5525	2019-01-01 15:45:58.426
1956	677	2019-01-01 15:46:11.800
855	4663	2019-01-01 15:47:55.872
3094	3067	2019-01-01 15:48:34.653
1956	14284	2019-01-01 15:54:56.079
1956	8012	2019-01-01 15:55:11.861
1956	5320	2019-01-01 16:01:44.632
1956	465	2019-01-01 16:06:26.718
855	8706	2019-01-01 16:06:33.276
1956	4658	2019-01-01 16:06:57.823
855	9127	2019-01-01 16:07:06.090
855	8597	2019-01-01 16:09:46.584
3094	2678	2019-01-01 16:13:33.806
259	4993	2019-01-01 16:13:37.224
855	11309	2019-01-01 16:17:49.780
1956	1239	2019-01-01 16:18:06.336
1259	6214	2019-01-01 16:23:02.552
1956	2038	2019-01-01 16:29:25.012
249	13361	2019-01-01 17:52:09.830
2105	3004	2019-01-01 18:03:04.654
1881	9820	2019-01-01 18:25:58.934
4854	4365	2019-01-01 19:23:15.532
4104	8710	2019-01-01 19:40:43.592
3910	5773	2019-01-01 19:50:46.862
4854	1977	2019-01-01 20:13:06.366
2105	1938	2019-01-01 20:20:18.037
2105	7874	2019-01-01 20:27:32.877
4854	613	2019-01-01 20:40:55.302
2167	4190	2019-01-01 21:55:42.209
2167	3487	2019-01-01 21:59:02.486
2167	3216	2019-01-01 22:00:53.705
2167	3798	2019-01-01 22:01:02.933
2167	13690	2019-01-01 22:01:22.937
2167	3040	2019-01-01 22:01:45.337
2167	8708	2019-01-01 22:02:14.552
2167	4538	2019-01-01 22:02:30.663
2167	2218	2019-01-01 22:02:43.792
2167	1797	2019-01-01 22:05:26.648
3084	12202	2019-01-01 22:38:33.899
3084	3548	2019-01-01 22:43:57.298
1213	1610	2019-01-01 23:34:26.883
1213	3364	2019-01-01 23:35:27.032
1213	4181	2019-01-01 23:36:06.194
3486	5955	2019-01-02 01:22:41.764
3486	4381	2019-01-02 01:23:43.831
3486	4092	2019-01-02 01:26:57.801
3486	9832	2019-01-02 01:30:42.742
3090	5642	2019-01-02 01:41:55.608
4378	10833	2019-01-02 01:51:32.898
3157	3573	2019-01-02 02:08:14.694
1379	252	2019-01-02 02:11:14.546
1379	355	2019-01-02 02:14:46.107
1379	185	2019-01-02 02:17:17.312
5377	5138	2019-01-02 02:26:15.965
5377	8708	2019-01-02 02:32:26.621
5377	5103	2019-01-02 02:48:48.205
2025	4623	2019-01-02 04:27:06.138
2653	9127	2019-01-02 04:41:40.257
2653	14164	2019-01-02 04:44:37.554
2025	2653	2019-01-02 05:03:16.866
2495	2052	2019-01-02 06:18:35.117
4934	4538	2019-01-02 06:20:14.250
1264	9732	2019-01-02 06:51:36.431
4058	7126	2019-01-02 06:59:26.970
4938	6107	2019-01-02 07:02:23.850
4058	2133	2019-01-02 07:43:28.386
4129	3002	2019-01-02 11:58:48.073
3577	5531	2019-01-02 12:27:09.972
1498	5192	2019-01-02 16:17:59.500
4934	5642	2019-01-02 16:23:32.658
1538	2528	2019-01-02 16:50:04.652
1538	4612	2019-01-02 16:50:35.676
2717	1014	2019-01-02 16:54:06.310
1538	3891	2019-01-02 16:54:24.858
1227	1229	2019-01-02 17:08:28.416
2957	5849	2019-01-02 17:54:03.463
4505	3038	2019-01-02 18:01:48.582
3730	5709	2019-01-02 18:38:58.163
3730	3982	2019-01-02 18:40:54.119
4807	4510	2019-01-02 19:39:29.981
1892	2243	2019-01-02 20:20:25.211
1230	7141	2019-01-02 21:24:08.341
1230	4068	2019-01-02 21:24:52.307
1230	4337	2019-01-02 21:25:20.030
1397	5863	2019-01-02 21:47:43.335
4955	9826	2019-01-02 21:48:44.472
4955	5889	2019-01-02 21:51:52.532
4955	7467	2019-01-02 21:58:04.966
4501	2843	2019-01-02 22:17:29.706
1397	8015	2019-01-02 22:22:52.373
1392	6422	2019-01-02 23:32:25.503
2630	7785	2019-01-03 02:29:09.640
2630	6107	2019-01-03 02:33:04.211
2138	14514	2019-01-03 02:35:00.062
3588	8718	2019-01-03 03:33:42.251
1365	3770	2019-01-03 04:31:39.167
1365	5636	2019-01-03 04:32:57.751
4729	7775	2019-01-03 05:37:33.148
4462	5947	2019-01-03 05:47:13.618
603	6270	2019-01-03 06:20:37.036
3221	6105	2019-01-03 07:09:31.402
1488	5642	2019-01-03 07:52:09.120
5442	6404	2019-01-03 08:12:28.157
1770	2836	2019-01-03 09:49:11.949
2363	447	2019-01-03 10:32:20.956
2363	1560	2019-01-03 10:33:39.367
2363	893	2019-01-03 10:34:08.236
2363	1306	2019-01-03 10:34:57.474
2363	1040	2019-01-03 10:35:30.338
2363	1189	2019-01-03 10:39:59.165
2363	1021	2019-01-03 10:41:56.792
2363	136	2019-01-03 10:44:37.187
2363	60	2019-01-03 10:44:58.248
2363	4558	2019-01-03 10:46:57.656
3253	4538	2019-01-03 13:22:10.111
2222	2145	2019-01-03 14:01:25.255
2222	3308	2019-01-03 14:03:19.854
2222	3343	2019-01-03 14:07:10.595
2222	2479	2019-01-03 14:07:31.014
2222	2490	2019-01-03 14:08:16.371
2222	1246	2019-01-03 14:09:19.187
2222	8706	2019-01-03 14:12:14.346
2222	2560	2019-01-03 14:17:40.865
2222	11813	2019-01-03 14:18:12.240
2222	9127	2019-01-03 14:18:50.013
1214	1263	2019-01-03 14:27:10.930
3919	177	2019-01-03 14:31:05.816
4717	3809	2019-01-03 14:39:47.126
4717	3491	2019-01-03 14:40:36.231
4717	3546	2019-01-03 14:41:35.677
4717	6068	2019-01-03 14:43:57.193
1214	1992	2019-01-03 15:51:54.388
3694	2375	2019-01-03 16:59:25.598
3694	5304	2019-01-03 17:05:12.966
3694	5467	2019-01-03 17:12:26.872
3694	5519	2019-01-03 17:13:38.153
3694	6882	2019-01-03 17:16:45.405
3694	5192	2019-01-03 17:18:05.036
3694	5512	2019-01-03 17:20:43.550
3694	5077	2019-01-03 17:25:46.167
2834	13529	2019-01-03 17:54:48.654
1809	3491	2019-01-03 17:57:21.026
1809	3840	2019-01-03 18:09:13.196
5176	3625	2019-01-03 18:36:33.324
5176	3777	2019-01-03 18:37:10.363
5176	2317	2019-01-03 18:37:34.740
5176	4068	2019-01-03 18:38:37.560
5176	2026	2019-01-03 18:39:53.865
4155	6161	2019-01-03 18:54:45.376
2420	5062	2019-01-03 19:51:40.374
2672	4151	2019-01-03 20:06:42.093
4155	5732	2019-01-03 20:17:23.544
1379	5748	2019-01-03 20:20:47.424
2176	5597	2019-01-03 20:46:17.638
75	5849	2019-01-03 21:39:01.941
3094	2698	2019-01-03 23:35:08.912
4013	5781	2019-01-04 00:28:12.336
4588	2385	2019-01-04 00:47:48.585
4588	3338	2019-01-04 00:48:09.856
2255	3103	2019-01-04 02:00:33.005
718	4658	2019-01-04 04:09:05.717
3692	4283	2019-01-04 04:23:17.038
629	4861	2019-01-04 04:31:26.971
626	4861	2019-01-04 04:31:26.971
3980	3040	2019-01-04 04:52:31.725
1891	6179	2019-01-04 04:58:08.673
4806	5569	2019-01-04 13:03:05.084
4604	1375	2019-01-04 14:48:04.468
4921	14415	2019-01-04 15:34:02.353
4921	9127	2019-01-04 15:39:11.547
4921	6022	2019-01-04 15:41:07.237
1831	4542	2019-01-04 15:46:29.130
3814	5059	2019-01-04 16:15:11.841
3489	7991	2019-01-04 17:31:14.900
484	3334	2019-01-04 17:55:24.870
2168	1603	2019-01-04 18:59:55.942
2168	1582	2019-01-04 19:01:43.772
2168	1307	2019-01-04 19:07:04.483
5069	5471	2019-01-04 19:51:24.808
5069	4381	2019-01-04 19:52:12.714
5069	8706	2019-01-04 19:53:26.498
5364	2492	2019-01-04 21:04:34.193
2029	1735	2019-01-04 21:08:55.349
2298	12902	2019-01-04 21:28:52.144
2417	3454	2019-01-04 22:08:48.329
1699	2855	2019-01-04 22:15:55.387
1699	2873	2019-01-04 22:17:01.815
1699	4365	2019-01-04 22:25:35.004
2417	5512	2019-01-04 22:31:25.479
5083	6225	2019-01-04 23:34:15.046
5083	3002	2019-01-05 00:27:36.136
3927	13536	2019-01-05 00:31:50.935
1193	9314	2019-01-05 00:52:32.008
2355	4552	2019-01-05 01:08:19.376
2355	3994	2019-01-05 01:09:42.238
2355	12352	2019-01-05 01:10:41.694
4125	1792	2019-01-05 01:11:14.381
2355	2124	2019-01-05 01:13:08.386
2355	3799	2019-01-05 01:13:17.743
2355	1303	2019-01-05 01:13:45.514
2355	1671	2019-01-05 01:13:55.112
3643	5895	2019-01-05 01:36:23.048
3643	9127	2019-01-05 01:42:58.737
1132	5600	2019-01-05 01:58:59.325
3643	8706	2019-01-05 01:59:25.076
1132	5963	2019-01-05 02:01:48.195
1132	3514	2019-01-05 02:15:46.715
1132	4538	2019-01-05 02:21:00.981
1132	5512	2019-01-05 02:23:51.544
1132	4074	2019-01-05 02:30:53.546
3141	197	2019-01-05 02:31:49.857
4993	6082	2019-01-05 03:56:44.544
2175	4190	2019-01-05 05:15:33.406
4648	144	2019-01-05 05:48:07.775
2633	3491	2019-01-05 06:21:27.900
3952	3618	2019-01-05 07:00:49.782
3952	6822	2019-01-05 07:08:11.985
2790	4967	2019-01-05 07:26:17.193
5068	13039	2019-01-05 08:42:39.265
871	2055	2019-01-05 09:42:55.609
871	70	2019-01-05 09:52:15.670
871	3826	2019-01-05 09:53:58.524
871	4735	2019-01-05 09:58:04.334
871	1915	2019-01-05 10:03:03.075
871	2174	2019-01-05 10:03:45.738
871	1998	2019-01-05 10:07:21.627
871	1977	2019-01-05 10:10:21.037
240	6442	2019-01-05 11:13:52.608
433	5106	2019-01-05 12:06:43.919
4287	5887	2019-01-05 12:36:01.059
3904	8910	2019-01-05 15:37:38.601
3904	1303	2019-01-05 15:41:40.567
3904	5658	2019-01-05 15:46:25.092
3904	5565	2019-01-05 15:52:57.571
3904	5754	2019-01-05 15:56:11.500
3904	5021	2019-01-05 16:03:20.245
2630	7090	2019-01-05 16:07:04.590
2630	6574	2019-01-05 16:07:54.744
4336	1160	2019-01-05 18:26:35.100
724	5464	2019-01-05 18:33:12.057
5389	12038	2019-01-05 18:52:00.039
2575	2274	2019-01-05 18:59:50.368
3922	5569	2019-01-05 19:16:12.229
2575	4074	2019-01-05 19:43:52.076
1162	9876	2019-01-05 19:44:57.862
4904	1434	2019-01-05 20:57:41.410
4904	4658	2019-01-05 20:58:27.147
1688	5773	2019-01-05 21:09:14.662
2009	9578	2019-01-05 21:28:55.899
2009	6359	2019-01-05 21:32:57.616
2776	5551	2019-01-05 22:13:22.226
724	5453	2019-01-05 22:27:15.053
3114	6268	2019-01-05 22:41:09.974
5122	4709	2019-01-05 22:53:26.811
4931	4043	2019-01-05 22:57:57.379
4931	1535	2019-01-05 23:03:09.758
1628	8828	2019-01-05 23:46:51.074
1628	2946	2019-01-05 23:55:04.369
3320	6787	2019-01-06 00:13:26.700
2874	3080	2019-01-06 00:32:42.432
2874	5072	2019-01-06 00:35:36.887
2874	4110	2019-01-06 00:36:25.773
2874	3338	2019-01-06 00:39:35.169
4544	5471	2019-01-06 00:41:24.727
1287	3019	2019-01-06 01:00:13.449
5140	3656	2019-01-06 01:08:00.150
4665	6214	2019-01-06 02:23:26.394
1669	6050	2019-01-06 03:24:08.867
1375	5636	2019-01-06 03:38:31.736
5359	10482	2019-01-06 03:45:49.112
5359	7280	2019-01-06 03:46:50.002
1556	5103	2019-01-06 05:02:04.668
4277	13529	2019-01-06 05:12:16.407
5135	5580	2019-01-06 05:16:23.329
5141	3491	2019-01-06 07:16:36.574
4585	730	2019-01-06 07:31:45.612
4585	1262	2019-01-06 07:37:54.624
4585	722	2019-01-06 07:41:15.087
4585	868	2019-01-06 07:41:52.303
2429	1236	2019-01-06 12:12:39.910
2429	2218	2019-01-06 12:13:35.845
3319	5773	2019-01-06 12:13:49.076
2123	5114	2019-01-06 12:18:37.975
2123	3518	2019-01-06 12:19:20.924
2123	4778	2019-01-06 12:21:43.330
1611	108	2019-01-06 12:25:12.306
4100	5452	2019-01-06 13:57:01.799
5042	3967	2019-01-06 14:30:04.343
309	8910	2019-01-06 14:48:52.973
5232	5403	2019-01-06 15:45:26.494
5232	8215	2019-01-06 15:47:08.559
5232	4255	2019-01-06 15:49:07.945
5387	5526	2019-01-06 16:24:30.494
2085	2130	2019-01-06 16:32:15.678
5416	5526	2019-01-06 17:40:31.130
5416	3338	2019-01-06 17:41:46.976
5416	6318	2019-01-06 17:44:17.523
5416	3485	2019-01-06 17:44:53.301
5416	6798	2019-01-06 17:49:36.862
5416	6805	2019-01-06 17:49:48.578
5416	3215	2019-01-06 17:49:59.491
5416	6802	2019-01-06 17:50:10.681
5416	6812	2019-01-06 17:50:24.251
5416	6782	2019-01-06 17:50:34.753
5416	3488	2019-01-06 17:50:47.744
5416	2184	2019-01-06 17:50:58.590
5416	2146	2019-01-06 17:51:09.834
1495	4328	2019-01-06 18:41:47.680
797	4461	2019-01-06 19:10:28.498
797	5299	2019-01-06 19:16:35.671
3766	11441	2019-01-06 19:18:28.588
1229	1751	2019-01-06 20:36:48.822
1229	8706	2019-01-06 20:48:09.674
363	6409	2019-01-06 20:56:01.948
846	2960	2019-01-06 21:15:27.768
1178	14325	2019-01-06 21:25:23.274
286	5077	2019-01-06 21:49:01.974
2874	4522	2019-01-06 22:07:36.433
3179	9705	2019-01-06 22:30:51.029
4059	2400	2019-01-07 00:15:14.311
4059	4311	2019-01-07 00:16:21.029
1486	12038	2019-01-07 00:32:03.649
5049	6105	2019-01-07 01:22:19.667
2079	4755	2019-01-07 01:35:13.870
5071	5724	2019-01-07 02:22:07.355
2148	449	2019-01-07 02:45:31.169
5031	8526	2019-01-07 03:24:19.537
3085	6131	2019-01-07 03:35:05.257
249	5069	2019-01-07 03:41:30.067
3833	1939	2019-01-07 03:45:58.863
4392	3133	2019-01-07 03:49:00.439
3833	367	2019-01-07 03:59:58.007
3833	742	2019-01-07 04:06:29.028
3833	741	2019-01-07 04:10:14.450
2025	6983	2019-01-07 04:39:56.780
2025	3671	2019-01-07 04:49:25.685
393	6180	2019-01-07 06:03:30.372
2138	5062	2019-01-07 07:23:17.050
1048	5531	2019-01-07 07:35:01.628
556	6116	2019-01-07 10:39:51.134
3036	13652	2019-01-07 11:09:36.030
4791	14325	2019-01-07 12:05:36.257
5173	6146	2019-01-07 12:33:49.236
3287	5381	2019-01-07 12:40:59.217
773	2843	2019-01-07 12:49:11.351
4499	2408	2019-01-07 15:34:49.730
4499	1974	2019-01-07 15:37:42.286
4499	1766	2019-01-07 15:37:52.753
4499	1545	2019-01-07 15:38:03.642
4499	2362	2019-01-07 15:38:31.302
4499	1708	2019-01-07 15:38:55.409
4499	1718	2019-01-07 15:39:07.093
4499	1885	2019-01-07 15:39:18.479
4499	7773	2019-01-07 15:39:29.819
4499	1689	2019-01-07 15:39:52.053
5366	2554	2019-01-07 16:33:38.668
430	9127	2019-01-07 16:40:32.389
2356	6432	2019-01-07 17:11:44.839
2356	6173	2019-01-07 17:14:12.217
2450	4645	2019-01-07 17:25:31.286
3520	6048	2019-01-07 18:10:41.382
3520	5435	2019-01-07 18:12:25.615
3286	849	2019-01-07 18:15:45.405
3286	838	2019-01-07 18:16:20.041
3286	1234	2019-01-07 18:17:10.786
3286	1685	2019-01-07 18:34:47.958
3286	8023	2019-01-07 18:37:58.897
3286	8	2019-01-07 18:46:22.757
3286	8022	2019-01-07 18:47:37.927
3013	14324	2019-01-07 18:50:49.335
3286	4140	2019-01-07 18:53:15.021
2890	3484	2019-01-07 19:23:01.380
2356	9826	2019-01-07 19:34:01.094
2356	4658	2019-01-07 19:35:01.387
2356	8166	2019-01-07 19:37:58.011
2356	4538	2019-01-07 19:40:46.828
2356	9127	2019-01-07 19:54:33.021
3585	3485	2019-01-07 19:57:08.243
3585	4758	2019-01-07 19:57:45.181
2356	1826	2019-01-07 19:58:54.496
392	4780	2019-01-07 20:09:16.914
2891	5464	2019-01-07 20:23:08.392
1754	3491	2019-01-07 20:56:12.873
2891	5459	2019-01-07 21:05:06.991
1213	6260	2019-01-07 21:42:26.022
636	3186	2019-01-07 22:00:22.524
636	5098	2019-01-07 22:00:51.675
636	2930	2019-01-07 22:02:12.974
636	2794	2019-01-07 22:02:28.282
636	2965	2019-01-07 22:02:42.407
636	3270	2019-01-07 22:03:06.726
636	1482	2019-01-07 22:03:19.159
4133	4092	2019-01-07 22:10:48.322
430	4538	2019-01-07 22:18:25.973
377	5859	2019-01-07 23:48:07.647
4098	5706	2019-01-08 00:17:21.190
5170	1299	2019-01-08 00:36:34.991
4098	5231	2019-01-08 00:46:42.982
3990	13478	2019-01-08 00:52:33.898
3990	5506	2019-01-08 01:01:14.981
4098	4538	2019-01-08 01:03:38.324
1486	1152	2019-01-08 01:05:35.344
2176	3147	2019-01-08 01:14:17.969
5304	3118	2019-01-08 01:55:01.774
3651	117	2019-01-08 02:46:28.486
1375	803	2019-01-08 02:54:44.088
2079	8361	2019-01-08 03:01:42.957
2079	3405	2019-01-08 03:03:49.598
3455	5253	2019-01-08 03:15:40.754
1142	3837	2019-01-08 05:16:21.240
3540	4773	2019-01-08 10:00:14.359
2036	3729	2019-01-08 11:15:13.126
5314	3629	2019-01-08 11:28:26.267
4972	6020	2019-01-08 11:54:00.919
4972	3438	2019-01-08 11:54:52.227
4972	2497	2019-01-08 12:03:29.439
4029	3999	2019-01-08 12:50:59.820
2180	10200	2019-01-08 14:36:58.501
2180	9276	2019-01-08 14:38:26.077
987	9127	2019-01-08 17:16:23.765
3305	9716	2019-01-08 17:44:05.718
4354	3384	2019-01-08 18:19:19.415
4354	4070	2019-01-08 18:20:45.305
987	9901	2019-01-08 18:43:30.693
3222	5973	2019-01-08 18:51:44.019
280	6004	2019-01-08 19:17:08.899
280	4327	2019-01-08 19:18:17.701
280	5519	2019-01-08 19:19:29.457
280	1535	2019-01-08 19:20:24.012
280	14252	2019-01-08 19:27:35.761
1153	5463	2019-01-08 19:31:19.900
1153	5957	2019-01-08 19:32:13.054
3455	7788	2019-01-08 19:45:20.407
3455	3617	2019-01-08 19:46:11.434
1197	5949	2019-01-08 19:57:28.054
248	6161	2019-01-08 20:17:19.797
2968	5593	2019-01-08 22:38:41.619
2904	2297	2019-01-08 22:42:05.705
2904	2150	2019-01-08 23:44:47.626
2938	1138	2019-01-09 00:03:38.645
2938	405	2019-01-09 00:04:11.578
555	9716	2019-01-09 00:07:22.563
555	11384	2019-01-09 00:10:37.845
4421	14025	2019-01-09 00:33:05.425
4419	6156	2019-01-09 01:10:12.838
4419	3083	2019-01-09 01:10:57.429
4931	6961	2019-01-09 01:28:42.232
2904	137	2019-01-09 01:59:08.634
3987	1759	2019-01-09 02:07:33.282
918	2035	2019-01-09 02:09:56.402
3987	1069	2019-01-09 02:13:53.750
3987	3909	2019-01-09 02:33:33.445
3987	1988	2019-01-09 02:44:13.863
3277	4478	2019-01-09 02:49:48.457
3987	5277	2019-01-09 02:50:34.182
3277	5318	2019-01-09 02:57:05.211
3987	4791	2019-01-09 03:11:51.964
3987	10004	2019-01-09 03:20:30.079
2175	4549	2019-01-09 03:37:14.143
445	6034	2019-01-09 03:47:37.839
4696	5274	2019-01-09 03:49:15.723
626	5864	2019-01-09 03:52:25.494
629	5864	2019-01-09 03:52:25.494
1488	303	2019-01-09 05:23:54.527
4136	10358	2019-01-09 05:26:17.994
2290	2478	2019-01-09 07:26:29.774
4429	6078	2019-01-09 08:05:30.104
4483	3644	2019-01-09 09:49:19.030
3658	10297	2019-01-09 12:07:56.299
3368	1762	2019-01-09 14:59:08.422
3368	7118	2019-01-09 14:59:52.560
3368	2531	2019-01-09 15:05:22.349
1238	5866	2019-01-09 15:07:03.893
3153	5506	2019-01-09 16:17:35.785
3153	2618	2019-01-09 16:19:57.513
3966	9127	2019-01-09 16:21:22.717
106	6173	2019-01-09 16:36:57.522
1209	454	2019-01-09 17:15:50.625
3700	2629	2019-01-09 17:21:19.550
3700	2181	2019-01-09 17:21:42.293
3700	2481	2019-01-09 17:22:05.069
3966	5506	2019-01-09 17:26:44.334
1858	14324	2019-01-09 17:27:25.003
2323	4222	2019-01-09 17:28:24.926
3966	8718	2019-01-09 17:34:30.696
3966	8710	2019-01-09 17:49:03.089
721	5860	2019-01-09 18:01:43.749
2989	4714	2019-01-09 18:40:59.158
2989	4774	2019-01-09 18:41:12.489
2989	6332	2019-01-09 18:41:39.927
2989	6831	2019-01-09 18:41:55.515
2989	5551	2019-01-09 18:42:07.930
2989	3966	2019-01-09 18:43:24.993
2989	6781	2019-01-09 18:43:37.833
2989	2179	2019-01-09 18:43:51.518
2989	5569	2019-01-09 18:44:04.901
2989	5531	2019-01-09 18:44:17.993
2989	4068	2019-01-09 18:44:35.164
2989	3040	2019-01-09 18:44:47.100
2989	3038	2019-01-09 18:45:00.060
2989	2408	2019-01-09 18:45:14.597
2989	7773	2019-01-09 18:45:28.396
2989	3338	2019-01-09 18:45:41.825
2989	13107	2019-01-09 18:46:26.324
2989	14135	2019-01-09 18:47:58.564
1408	3666	2019-01-09 20:31:57.060
1408	3258	2019-01-09 20:32:51.053
856	3415	2019-01-09 21:41:34.562
5190	4956	2019-01-09 23:20:13.410
531	4558	2019-01-10 00:42:55.377
531	893	2019-01-10 00:44:57.130
4287	6488	2019-01-10 01:10:16.256
1697	2459	2019-01-10 01:37:04.549
1180	6361	2019-01-10 01:53:24.983
5170	8089	2019-01-10 02:34:11.207
2630	4709	2019-01-10 02:37:13.819
2303	2684	2019-01-10 03:10:03.996
2303	2840	2019-01-10 03:10:25.023
2303	6837	2019-01-10 03:11:01.525
2303	2838	2019-01-10 03:11:48.150
2303	2400	2019-01-10 03:16:56.359
2303	2150	2019-01-10 03:21:42.302
2303	8718	2019-01-10 03:22:01.093
2303	2683	2019-01-10 03:23:02.204
3766	3664	2019-01-10 04:46:33.654
4024	454	2019-01-10 07:58:05.509
4024	8009	2019-01-10 08:11:14.597
4336	8708	2019-01-10 09:57:42.195
2929	10171	2019-01-10 11:00:45.911
2929	8122	2019-01-10 11:04:02.578
2929	3315	2019-01-10 11:05:52.028
2929	6266	2019-01-10 11:12:27.053
2929	2142	2019-01-10 11:17:16.475
1828	6078	2019-01-10 13:24:55.847
1828	14081	2019-01-10 13:31:28.259
1828	13534	2019-01-10 13:45:36.658
3554	3870	2019-01-10 13:47:53.965
3554	5390	2019-01-10 13:50:13.119
3554	7775	2019-01-10 13:52:35.414
1828	13107	2019-01-10 14:55:37.049
3227	5539	2019-01-10 15:38:35.364
816	6584	2019-01-10 16:08:54.710
1937	2416	2019-01-10 16:23:37.684
1937	6838	2019-01-10 16:34:50.787
5415	6173	2019-01-10 17:08:41.131
392	14513	2019-01-10 17:30:18.640
2239	5918	2019-01-10 17:42:54.604
2239	14488	2019-01-10 17:45:38.344
1892	2336	2019-01-10 18:13:08.561
3427	9127	2019-01-10 19:40:48.830
2905	6180	2019-01-10 21:10:11.104
